p000,p001,p002,p003,p004,p005,p006,p007,p008,p009,p010,p011,p012,p013,p014,p015,p016,p017,p018,p019,p020,p021,p022,p023,p024,p025,p026,p027,p028,p029,p030,p031,p032,p033,p034,p035,p036,p037,p038,p039,p040,p041,p042,p043,p044,p045,p046,p047,p048,p049,p050,p051,p052,p053,p054,p055,p056,p057,p058,p059,p060,p061,p062,p063,p064,p065,p066,p067,p068,p069,p070,p071,p072,p073,p074,p075,p076,p077,p078,p079,p080,p081,p082,p083,p084,p085,p086,p087,p088,p089,p090,p091,p092,p093,p094,p095,p096,p097,p098,p099,p100,p101,p102,p103,p104,p105,p106,p107,p108,p109,p110,p111,p112,p113,p114,p115,p116,p117,p118,p119,p120,p121,p122,p123,p124,p125,p126,p127
0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.37844111e-02,3.37281970e-02,4.13680970e-02,4.75349178e-02,5.27449780e-02,5.72536548e-02,6.12136101e-02,6.47248119e-02,6.78564082e-02,7.06585024e-02,7.31687548e-02,7.54162173e-02,7.74237175e-02,7.92094461e-02,8.07880585e-02,8.21714521e-02,8.33693201e-02,8.43895491e-02,8.52385099e-02,8.59212727e-02,8.64417683e-02,8.68029071e-02,8.70066646e-02,8.70541383e-02,8.69455784e-02,8.66803950e-02,8.62571421e-02,8.56734761e-02,8.49260882e-02,8.40106060e-02,8.29214570e-02,8.16516862e-02,8.01927092e-02,7.85339804e-02,7.66625363e-02,7.45623598e-02,7.22134840e-02,6.95907072e-02,6.66616902e-02,6.33839960e-02,5.97001967e-02,5.55293844e-02,5.07516646e-02,4.51751210e-02,3.84442641e-02,2.99566156e-02,1.45755703e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.10616246e-02,4.72852204e-02,5.62154619e-02,5.60891029e-02,4.95889539e-02,3.97880317e-02,2.97287779e-02,2.21927580e-02,1.93195032e-02,2.22833221e-02,3.11181081e-02,4.47318003e-02,6.11133979e-02,7.76987759e-02,9.18319697e-02,1.01240959e-01,1.04444076e-01,1.01015292e-01,9.16615595e-02,7.80986329e-02,6.27474615e-02,4.83050266e-02,3.72657053e-02,3.14779762e-02,3.18149637e-02,3.80170699e-02,4.87343270e-02,6.17604938e-02,7.44164663e-02,8.40131686e-02,8.83082637e-02,8.58680179e-02,7.62446108e-02,5.98606865e-02,3.70889911e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.66515873e-02,2.64950580e-02,3.30744357e-02,3.83799895e-02,4.28584067e-02,4.67479483e-02,5.01849151e-02,5.32567048e-02,5.60232635e-02,5.85277644e-02,6.08025297e-02,6.28724772e-02,6.47572412e-02,6.64725603e-02,6.80312321e-02,6.94437870e-02,7.07189701e-02,7.18640911e-02,7.28852812e-02,7.37876874e-02,7.45756218e-02,7.52526784e-02,7.58218244e-02,7.62854722e-02,7.66455345e-02,7.69034653e-02,7.70602906e-02,7.71166280e-02,7.70726990e-02,7.69283330e-02,7.66829638e-02,7.63356195e-02,7.58849022e-02,7.53289603e-02,7.46654477e-02,7.38914709e-02,7.30035201e-02,7.19973806e-02,7.08680209e-02,6.96094496e-02,6.82145285e-02,6.66747254e-02,6.49797770e-02,6.31172253e-02,6.10717721e-02,5.88243754e-02,5.63509515e-02,5.36204132e-02,5.05914859e-02,4.72072185e-02,4.33852423e-02,3.89994485e-02,3.38371826e-02,2.74738709e-02,1.90272424e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.78756096e-02,4.14616059e-02,5.36253191e-02,6.31171695e-02,7.08338925e-02,7.73200134e-02,8.28645377e-02,8.76461904e-02,9.17844720e-02,9.53632408e-02,9.84435428e-02,1.01070981e-01,1.03280150e-01,1.05097447e-01,1.06542938e-01,1.07631612e-01,1.08374238e-01,1.08777918e-01,1.08846441e-01,1.08580455e-01,1.07977501e-01,1.07031897e-01,1.05734474e-01,1.04072113e-01,1.02027035e-01,9.95757379e-02,9.66874145e-02,9.33216113e-02,8.94246454e-02,8.49238425e-02,7.97176596e-02,7.36578032e-02,6.65144066e-02,5.78943657e-02,4.70318676e-02,3.16515705e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,6.98494656e-03,4.79757363e-02,6.78931576e-02,8.28879469e-02,9.33193952e-02,9.94711202e-02,1.01511082e-01,9.97210886e-02,9.45535342e-02,8.66347533e-02,7.67400288e-02,6.57496673e-02,5.45931673e-02,4.41874831e-02,3.53747691e-02,2.88645315e-02,2.51845920e-02,2.46445377e-02,2.73143820e-02,3.30200327e-02,4.13559295e-02,5.17139671e-02,6.33266278e-02,7.53212187e-02,8.67812785e-02,9.68106767e-02,1.04595669e-01,1.09460197e-01,1.10909906e-01,1.08660565e-01,1.02646578e-01,9.30044231e-02,8.00176056e-02,6.39594220e-02,4.50400999e-02,1.52558459e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,4.96381454e-03,1.51674218e-02,1.69612823e-02,1.72380248e-02,1.77128222e-02,1.96128784e-02,2.34102221e-02,2.88047919e-02,3.48740152e-02,4.03915176e-02,4.42295846e-02,4.57244520e-02,4.48927474e-02,4.24328691e-02,3.95116942e-02,3.74037591e-02,3.70959891e-02,3.89817272e-02,4.27398413e-02,4.74368006e-02,5.18198865e-02,5.47099421e-02,5.53709320e-02,5.37408281e-02,5.04516719e-02,4.66325608e-02,4.35571544e-02,4.22458920e-02,4.31472690e-02,4.59978020e-02,4.99044593e-02,5.36237910e-02,5.59505090e-02,5.60940528e-02,5.39254303e-02,5.00171705e-02,4.54638903e-02,4.15395519e-02,3.92985282e-02,3.92451568e-02,4.11750444e-02,4.42376952e-02,4.72008363e-02,4.88337559e-02,4.82897409e-02,4.53679505e-02,4.05727014e-02,3.49513768e-02,2.97612121e-02,2.60683897e-02,2.44034939e-02,2.45788468e-02,2.57205502e-02,2.64925317e-02,2.53988650e-02,2.11468829e-02,8.41645801e-03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.16429530e-03,1.42927533e-02,1.78208430e-02,2.06858791e-02,2.31228910e-02,2.52556397e-02,2.71553794e-02,2.88679498e-02,3.04248934e-02,3.18489709e-02,3.31572525e-02,3.43629396e-02,3.54764843e-02,3.65063139e-02,3.74593263e-02,3.83412413e-02,3.91568552e-02,3.99102277e-02,4.06048211e-02,4.12436046e-02,4.18291352e-02,4.23636211e-02,4.28489718e-02,4.32868387e-02,4.36786485e-02,4.40256293e-02,4.43288326e-02,4.45891507e-02,4.48073308e-02,4.49839858e-02,4.51196037e-02,4.52145539e-02,4.52690924e-02,4.52833651e-02,4.52574101e-02,4.51911576e-02,4.50844297e-02,4.49369373e-02,4.47482768e-02,4.45179243e-02,4.42452281e-02,4.39293995e-02,4.35695005e-02,4.31644292e-02,4.27129009e-02,4.22134251e-02,4.16642774e-02,4.10634644e-02,4.04086804e-02,3.96972530e-02,3.89260754e-02,3.80915181e-02,3.71893150e-02,3.62144110e-02,3.51607578e-02,3.40210346e-02,3.27862605e-02,3.14452381e-02,2.99837185e-02,2.83830859e-02,2.66182041e-02,2.46537670e-02,2.24375893e-02,1.98855319e-02,1.68414737e-02,1.30425231e-02,6.14860627e-03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,8.05810299e-03,2.78949456e-02,3.67106433e-02,4.32663010e-02,4.82747772e-02,5.21918128e-02,5.52479417e-02,5.75798990e-02,5.92731358e-02,6.03812565e-02,6.09361291e-02,6.09528797e-02,6.04319443e-02,5.93591235e-02,5.77036565e-02,5.54134323e-02,5.24052681e-02,4.85461961e-02,4.36127238e-02,3.71670553e-02,2.85120176e-02,9.64167016e-03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,3.66021400e-02,5.46260492e-02,2.88180521e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,3.09186928e-02,7.96872922e-02,1.00618306e-01,9.90949915e-02,7.65626892e-02,3.71893687e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,6.53660970e-03,5.70974404e-02,9.18465426e-02,1.10796713e-01,1.08222729e-01,8.49245484e-02,4.68639934e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.67625916e-04,5.04035476e-02,8.39993816e-02,1.02082310e-01,9.82655623e-02,7.27349279e-02,1.77667250e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,4.16873196e-02,5.71243524e-02,2.70764062e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.42243707e-03,1.34120133e-02,1.81878651e-02,2.18544693e-02,2.47777855e-02,2.72013326e-02,2.92478803e-02,3.09915027e-02,3.24809006e-02,3.37496356e-02,3.48217296e-02,3.57148447e-02,3.64421305e-02,3.70133599e-02,3.74356687e-02,3.77140482e-02,3.78516643e-02,3.78500473e-02,3.77091801e-02,3.74274968e-02,3.70017933e-02,3.64270351e-02,3.56960343e-02,3.47989532e-02,3.37225579e-02,3.24490732e-02,3.09543162e-02,2.92044828e-02,2.71504811e-02,2.47175732e-02,2.17817106e-02,1.80960869e-02,1.32919021e-02,2.12441784e-03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.14811208e-03,2.08169683e-02,2.73816617e-02,3.27278740e-02,3.72041953e-02,4.10058459e-02,4.42208764e-02,4.68961641e-02,4.90619511e-02,5.07428389e-02,5.19638094e-02,5.27535668e-02,5.31461635e-02,5.31814903e-02,5.29049904e-02,5.23668133e-02,5.16205525e-02,5.07216773e-02,4.97257603e-02,4.86865976e-02,4.76543135e-02,4.66735394e-02,4.57817446e-02,4.50077888e-02,4.43707533e-02,4.38790938e-02,4.35301409e-02,4.33099573e-02,4.31935389e-02,4.31453295e-02,4.31199929e-02,4.30633679e-02,4.29134939e-02,4.26015452e-02,4.20524081e-02,4.11844601e-02,3.99078365e-02,3.81200074e-02,3.56960373e-02,3.24644496e-02,2.81395999e-02,2.22588350e-02,1.09261545e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
